keyword,min,1st quartile,meidan,3rd quartile,max
linear prediction,0.00537476190789,0.00547371691393,0.0056536139632,0.00582752796529,0.0111848950793
poisson sampling,0.0053692221296,0.00551377196112,0.0056503759479,0.0106284166947,0.0376923499978
interval estimation,0.00529412115072,0.00548823026161,0.00564462126643,0.00834972583221,0.0503045112472
negative binomial distribution,0.00467314109478,0.00548800313123,0.00564415520379,0.00986285183889,0.0113713099973
homoscedasticity,0.005394104553,0.00555947257839,0.00563904908354,0.00583708795766,0.0110490458832
infinitesimal generator,0.00521995328408,0.00553775778864,0.00563618706363,0.00580237759461,0.0517800723091
value at risk,0.00535985961055,0.00544841468564,0.00563045977192,0.0101724688396,0.0168749799184
degenerate distribution,0.00512778879859,0.00544320958653,0.00562239834806,0.0057356679504,0.00959253857536
population variance,0.00491403668639,0.00535244949766,0.00561803355375,0.0057375707138,0.00584229678099
typical set,0.00548144432761,0.00552727018563,0.00561410797036,0.00568426282063,0.00602218909514
weighted mean,0.00524550663143,0.00541275034893,0.00561135237881,0.00577660613261,0.03276686456
martingale difference sequence,0.00529139425056,0.00541917849727,0.00560333789398,0.00569995619816,0.0109215971725
probability integral transform,0.00490331049067,0.00545633127476,0.00559486456575,0.0111971711259,0.0282510223621
mixture model,0.00247893478819,0.00293577049115,0.00558962027032,0.00919556437067,0.0538892470571
simple random sample,0.00522630990085,0.00543000179014,0.00558939013858,0.00563904908354,0.0153146292805
score test,0.00533363069503,0.00547890468283,0.0055848442225,0.016671981656,0.0217673971554
adapted process,0.00531077664708,0.00548433651121,0.00558172901687,0.00574765624775,0.0164598905353
spatial dependence,0.00533366640675,0.00543260961717,0.00557847336096,0.00563094256146,0.0216377148546
arithmetic mean,0.00531876789723,0.00542227650896,0.00557303094793,0.00777816752929,0.0116341277426
reproducibility,0.00516955359423,0.00539675008599,0.00557303094793,0.0107950610402,0.0499623036877
multivariate analysis of variance,0.00519354914398,0.00552971695912,0.00557152956372,0.00580756480633,0.0248720602465
estimation of covariance matrices,0.00534882622408,0.00546993957481,0.00557147417724,0.0106643177325,0.0155732184718
census,0.00528359663598,0.00550441764484,0.00556831282277,0.0069016871429,0.0270784327594
cross-covariance,0.00522478108901,0.00546721593506,0.00556038036666,0.012205337821,0.0335256786545
geometric distribution,0.00423471869569,0.00517130063694,0.00554670209527,0.0156065998415,0.0616440301043
rank correlation,0.0050559371759,0.00541986463155,0.00554375041844,0.00562391615818,0.0530349718828
likelihood principle,0.00507873220374,0.0054856923129,0.0055436376371,0.00706607398364,0.106672613901
exact test,0.00484586402947,0.00537024738338,0.00553055327542,0.0107508820925,0.0370900307842
generalized linear mixed model,0.00502406044118,0.00543878653549,0.00552987097931,0.0139116764017,0.0607110376211
statistical hypothesis testing,0.00534882622408,0.00546561667927,0.0055245859428,0.00559039025277,0.00564360121639
bayes' rule,0.00509711675471,0.00535137085384,0.00552196140486,0.00559872168385,0.090026997226
mutually exclusive,0.00480433702408,0.00542236445029,0.00551918523829,0.00561741305109,0.0113340411143
stochastic calculus,0.00487402450651,0.00540943356458,0.00549793717192,0.00807628949903,0.0220767409531
false positive rate,0.00508527542708,0.00539108248477,0.00549229846028,0.010941350476,0.0163958880289
bayes' theorem,0.00514172621813,0.00538064476457,0.00548687664541,0.0108031215584,0.0460201052219
observable variable,0.00521407696229,0.00531885745627,0.00547067523799,0.0108558711754,0.0215852661817
entropy,0.0023712133827,0.00275337010263,0.00546166945229,0.0142083154556,0.10606978919
filtering problem,0.00482483163351,0.00527844828281,0.0054545692265,0.0105769858074,0.0272996367475
credible interval,0.00497220407807,0.005236567637,0.00543554574066,0.0104622559183,0.0328105321523
dirichlet distribution,0.00499928339737,0.0052554408477,0.00543488583625,0.0101423325803,0.0197631437275
additive white gaussian noise,0.00469046923359,0.0053086972701,0.00543324148758,0.00549229846028,0.0108241597698
feature extraction,0.00523449257802,0.00536038938978,0.00543135896964,0.00689424901225,0.0156888969748
partial least squares,0.00514452968164,0.00529739967069,0.00542145700543,0.0107837508481,0.03662963984
simple random sampling,0.0048706416773,0.00536579977548,0.00541609719418,0.0146470815899,0.0162563075133
luck,0.00324282732894,0.0053137725065,0.00541207988491,0.00551409329544,0.0105269053822
conditional dependence,0.00512531575193,0.00532934827465,0.00540543033091,0.00544298412766,0.0268289988774
risk theory,0.00494930932685,0.005219952271,0.00539493679497,0.00546428814788,0.0163413365975
function approximation,0.00511099922748,0.00532684188746,0.0053895085844,0.00971894992191,0.0161289319402
econometric model,0.00496310580894,0.00509290678441,0.00538696588796,0.0104274605578,0.0108276939105
mahalanobis distance,0.00533451231323,0.00536579977548,0.0053868679654,0.00927450657865,0.0382333255644
confidence distribution,0.00522879213716,0.00532905660767,0.00537544104623,0.00556934473126,0.120592241538
poisson random measure,0.00513223087885,0.00530363171927,0.00537544104623,0.00574194839029,0.0158053252373
optimal stopping,0.00503005071656,0.00527844828281,0.00537024738338,0.0397014717271,0.070084072302
selection bias,0.00498566137176,0.00533451231323,0.00535794482944,0.00540543294789,0.00561269240318
mean difference,0.00504832519691,0.00524854206024,0.00535472643719,0.0101705508542,0.0543324148758
discrete probability distribution,0.00525892998502,0.00531100213713,0.0053540848228,0.00550438661721,0.0112197490318
unimodality,0.00513490474304,0.00524431514435,0.00535013063209,0.00553879992589,0.0162884663807
continuous mapping theorem,0.0048706416773,0.00522576809915,0.00534756647527,0.00855645284417,0.0476862148
interior point method,0.00501298006421,0.00520868064259,0.00533711701125,0.00536318231217,0.0105056711394
non-parametric statistics,0.00506852554969,0.00522171363154,0.00532941355079,0.00540815454,0.0103765844429
risk factor,0.00479394003028,0.00508810317691,0.00532820443124,0.0150053485773,0.0260909125542
impulse response,0.00467468969033,0.00495825695076,0.00532395214732,0.00560303028407,0.0421875221389
eta function,0.00398116400114,0.00514732455239,0.0053228601941,0.0108083332251,0.0419102990209
random effects model,0.00483631116327,0.00523539078854,0.00531901000426,0.00536318231217,0.0267505515122
probability of error,0.00503022901755,0.00519265324219,0.00531752666685,0.0102548630213,0.0375994345087
inverse probability,0.0048194519563,0.00514785491367,0.00531620418965,0.0102834324676,0.026064383029
residual sum of squares,0.00499911465737,0.00518142809156,0.0053135724054,0.0053533593687,0.0107388388936
conditional probability distribution,0.00519107621931,0.00526415000129,0.00530271226703,0.005381642862,0.0216770215751
gumbel distribution,0.004729446076,0.00510346370011,0.0052872072604,0.0104623337509,0.0322897300546
odds ratio,0.0048021933996,0.0051593006547,0.00528228002054,0.0117664665593,0.116379783631
population dynamics,0.00419170893047,0.00524854206024,0.00527844828281,0.00537544104623,0.00544922160961
stochastic optimization,0.00468856927327,0.00508287677874,0.00527692086496,0.0105232212994,0.0153964275757
exploratory data analysis,0.00488084624873,0.00518180125827,0.00527179491168,0.00529783106722,0.0053373632113
reliability theory,0.00501095552843,0.00520035037935,0.00527123560812,0.00556420320241,0.0110981556925
branching process,0.00481080719942,0.00519648686642,0.0052692501101,0.0103511973638,0.081119849185
mean integrated squared error,0.00427476331692,0.00515268342821,0.00526667441667,0.00777606314476,0.0155881455436
multiple comparisons,0.00493686503031,0.00508757116817,0.00524252769115,0.00890682396161,0.0257491391777
quantile,0.002305272159,0.002596511596,0.00522859684991,0.0200753917081,0.0953297839869
false negative,0.00478835404945,0.00513472570112,0.00521372276524,0.00927860576236,0.0206600762724
variance reduction,0.00475102203538,0.00503978310875,0.00521305659481,0.00524396404498,0.0315886405567
chi-squared distribution,0.0049829968202,0.00510769163957,0.00521305659481,0.0138923864228,0.015841467503
design of experiments,0.00481177714881,0.00505987430553,0.00520153109786,0.0123428622833,0.0459409027289
stochastic geometry,0.00496017411921,0.00512972602554,0.00518285709985,0.00529921754205,0.0461223605173
bernoulli distribution,0.004909181675,0.00505565389052,0.00517777850255,0.00525288717576,0.0655342774465
minimax estimator,0.00487491199425,0.0050673463834,0.00517050804956,0.0153227805057,0.0625434600945
tikhonov regularization,0.00490017692846,0.00498768008789,0.00516234592755,0.00529101855784,0.0251750076543
survey sampling,0.00487274990004,0.00504245618864,0.00515490149891,0.0130343324808,0.030073422093
semiparametric regression,0.00489089794436,0.00501703800881,0.0051523547383,0.00523842751901,0.0208652408828
computational statistics,0.00488709427854,0.00510557727105,0.00515163784347,0.00525413041036,0.00552410860405
system identification,0.00489565647004,0.00501596560824,0.00513239034189,0.0156391697844,0.0356509033538
categorical variable,0.00484313882482,0.00504513675199,0.00512971508665,0.0102100727827,0.0400888716598
akaike information criterion,0.00494150930597,0.00508256224885,0.00511975565535,0.00517775082926,0.0153741201724
cauchy distribution,0.00475025671037,0.00494212695397,0.00511458318374,0.00991456105049,0.0452744486274
statistical signal processing,0.00457885385118,0.00506382787549,0.00511261234443,0.0051774552327,0.0105400032046
statistical significance,0.00479771036657,0.00497970431793,0.00511234931667,0.00977286754368,0.0200300910931
familywise error rate,0.00493222947629,0.00507151852356,0.00511224874643,0.00520083149478,0.0307482403449
n conjecture,0.00384259282535,0.00488076915961,0.005102336443,0.00522670643121,0.0100918816374
probit,0.00491173852489,0.00504515099096,0.00509454563943,0.00722916588794,0.0154654046517
kernel regression,0.00492103225909,0.00503781314881,0.00509454563943,0.0100513522694,0.0153891452599
 chart,0.00452679159402,0.00485844045486,0.00508587740842,0.0138630432164,0.155174804727
geostatistics,0.00372335797986,0.0049635822685,0.00507962021275,0.00530031009485,0.0246284616376
log-linear model,0.00454290117265,0.00492878466994,0.00506067484446,0.0151519908548,0.0683433010065
conditional independence,0.00319264069035,0.00350160591845,0.00505385767251,0.0114972626041,0.0529380717425
belief propagation,0.004909181675,0.00497544425887,0.00504837607782,0.00520342652973,0.0191359722851
structural break,0.00451521796689,0.0048910429974,0.00504513200568,0.00903108388068,0.0929767227026
statistical efficiency,0.00454787372788,0.00495813502795,0.00504428993463,0.00510931555493,0.0101832824777
categorical data,0.00457478548624,0.00491871542621,0.00502563391098,0.00769794613699,0.019499647977
natural number,0.00442529434899,0.00473761009586,0.00502182523253,0.00520095307579,0.0208652408828
data mining,0.00457614647752,0.00494149980256,0.00500752750252,0.00510046965214,0.0196108123071
percentile,0.00334176761653,0.00487700183195,0.00500609893927,0.00999260453631,0.0548519825182
mixing,0.00224008644044,0.0025474219714,0.00500300140493,0.0102445336479,0.0809247860914
loss function,0.00217336653532,0.0028007360064,0.00500283693652,0.0084908705847,0.0481620586153
generalized pareto distribution,0.00425001608353,0.00480814059582,0.00499461900398,0.00926243727375,0.0137175315867
stochastic differential equation,0.00296927702296,0.00353876622298,0.00498566858567,0.00798710234181,0.0278844135465
cluster analysis,0.00469321775557,0.0049051113526,0.00498167894444,0.00511133225031,0.0150035874184
anomaly detection,0.00465236135614,0.00483918074682,0.00497961650542,0.00814134685889,0.0296009892134
financial econometrics,0.00472295227653,0.00489225032532,0.00497609090784,0.00507909777454,0.00998593204204
support vector machine,0.00457539611765,0.00482618086856,0.0049695143971,0.00982444422499,0.0296702041836
null hypothesis,0.00205522479632,0.00255606113019,0.00493948023282,0.00762194578756,0.0558537562295
unit root,0.00399508220638,0.00483108567926,0.00493599865823,0.0226097438203,0.0410275108854
markov kernel,0.00397358554577,0.00477675709226,0.00493423260079,0.00983897775576,0.0422151011401
test statistic,0.0020003698425,0.00250486194354,0.0049231004193,0.00769604950839,0.0556092397623
quasi-maximum likelihood,0.00460477939547,0.00484480136826,0.00491597408528,0.00952140113164,0.0294381791265
greedy algorithm,0.00475303933813,0.00484713733588,0.00490636318775,0.00956043381222,0.0534475362553
matching pursuit,0.00473062537896,0.00481959239275,0.00490493020976,0.00876090496802,0.0247398296945
nonlinear regression,0.00457330262351,0.00483757770166,0.00490483300238,0.00946200542796,0.0384745225581
prevalence,0.0035789989551,0.00484751867503,0.00490243005323,0.00502486853191,0.0100675177888
regression estimation,0.00454232440378,0.00478691110245,0.00490240152973,0.00965037736633,0.0193900196555
sequential analysis,0.00441346413701,0.00477213668547,0.00490240152973,0.00943793176694,0.0305422548868
serial dependence,0.00454677783433,0.00474255437868,0.00489974183655,0.0095897758812,0.0235645505068
univariate distribution,0.00404448794606,0.0047756686173,0.00489678979616,0.0096574715465,0.0301756084633
chemometrics,0.00465236135614,0.00482647915976,0.00489063930704,0.00497593519017,0.00505166582384
canonical correlation,0.00451304161525,0.00472337592665,0.0048796979551,0.0164142697646,0.0765481289356
optimality criterion,0.00451890835626,0.00468611654022,0.00487578167166,0.00969414491343,0.0382510500166
fourier analysis,0.00438257926654,0.00479996776812,0.00485660455594,0.00492439365244,0.0276445904854
factor analysis,0.00432123082537,0.00476753555347,0.00484707245672,0.00958131296487,0.0297540170686
outlines,0.00328482299808,0.00477338152731,0.00484479685431,0.00489443137066,0.00504443169956
logit,0.00440379739929,0.00469604324114,0.00483137279053,0.00951735988113,0.0221183506562
particle filter,0.00427809348222,0.00465879786639,0.00481559756783,0.0245567805404,0.0926295144931
statistical learning theory,0.00454677783433,0.00470615179478,0.00480767796404,0.00491873416311,0.0145731214234
linear discriminant analysis,0.00280241652682,0.00473224944484,0.00480061822457,0.00831489569101,0.0242165341176
joint probability distribution,0.0035724682984,0.00471410979865,0.00479832016414,0.00487098376407,0.0138850609218
statistical mechanics,0.00454677783433,0.00464377962158,0.00479595767111,0.00490022435613,0.0424570149651
markov chain,0.00197963883663,0.0024053676187,0.00478733671972,0.0119916719003,0.0648769774672
finite-dimensional distribution,0.00381193533426,0.00463105818283,0.00478235244239,0.00568760983834,0.014251109389
analysis of variance,0.00435168883999,0.00470396841276,0.00477675709226,0.0049689807177,0.0208403663856
statistical power,0.00441092926158,0.0046408920229,0.00476330012975,0.00896826853462,0.01405422175
training set,0.00450556673641,0.00470757070315,0.00475866261559,0.00955962308754,0.0190531263962
multinomial distribution,0.00357775373439,0.00460985440746,0.00474456994313,0.00936741068693,0.028893125871
count data,0.00422901337827,0.00466580660611,0.00474032868155,0.0048589190797,0.028414066698
u-statistic,0.00413838068369,0.00452473351351,0.00470214823981,0.013978862748,0.0748648513466
binary classification,0.0042851010118,0.00461312008308,0.00470079811713,0.00944639805169,0.0187842390008
bayesian,0.00134006342792,0.0015835903468,0.00469713972928,0.00936437934391,0.0397873123559
smoothing,0.00242814311702,0.00261004908349,0.00468766518424,0.00786436220744,0.0760220963471
survival function,0.00378787736499,0.00449833091861,0.00467271949299,0.00922169535119,0.0493399941884
quasi-likelihood,0.00420954401122,0.00456493487193,0.00466620065938,0.00919189623055,0.0274556719649
mixture distribution,0.00417099489223,0.00453861783081,0.00466302232809,0.0047956476937,0.0141203838941
multivariate statistics,0.0042377901841,0.00454082775063,0.00465620173313,0.00478970942072,0.0182326360457
bayesian information criterion,0.00436197451184,0.00456801414624,0.00465391040908,0.00779531305139,0.0182675979556
frequency,0.00178373196601,0.00236447226883,0.00464893005419,0.00763978608347,0.0426083837536
coverage probability,0.00397086186907,0.0043983242066,0.00464449691175,0.0147453487626,0.071521956472
model selection,0.00206112070442,0.00234721957053,0.00463553640517,0.00934548692619,0.0373814061823
quality control,0.00428639547246,0.00451949488193,0.00463338939166,0.00472107634087,0.0096242509619
probability distribution function,0.00401964233496,0.00447048762804,0.00462903417583,0.00766378485191,0.0185521953921
markov property,0.00417103443651,0.00450048735129,0.00462446241622,0.013976852008,0.0413960883459
algebraic statistics,0.00411523214051,0.00446589344925,0.00461505790657,0.00904697859462,0.0264584751162
shape parameter,0.00390104216593,0.00434252453876,0.0046085841274,0.00866017627797,0.0557401874697
orthogonality,0.00413838068369,0.00450215138651,0.00460442462991,0.00912355046955,0.0279098212906
compound poisson process,0.00420045220036,0.00443159662884,0.00460187472591,0.00921282612781,0.0371813161934
robust statistics,0.00435312474073,0.00447404487241,0.00460187472591,0.00910507377544,0.0180517984417
neural network,0.00443580517265,0.0045042457539,0.00459734532165,0.00466623661019,0.0403436906153
statistical lab,0.00440142090104,0.00450836449981,0.00458481343858,0.00464332256682,0.00924126458714
conjugate prior,0.00421942443252,0.00451294961043,0.00457931651647,0.00914966277531,0.030415181328
stochastic approximation,0.00370119084532,0.00438994628458,0.00457035503601,0.0179823016239,0.0517421261982
ransac,0.0041098155021,0.00451709756539,0.00456690368701,0.00465052223413,0.0753963639086
kernel density estimation,0.0040329411902,0.00448927979683,0.00456665645219,0.00882704517461,0.0318250804794
goodness of fit,0.0040897932246,0.00449036626339,0.00455089736267,0.00901607202093,0.0353333230061
random element,0.00405460316562,0.00446976348976,0.00453926418542,0.00470857141814,0.0139014965679
gibbs sampling,0.00404005642115,0.00442992896475,0.00453216545477,0.00667594838405,0.02211766267
population genetics,0.00415569857648,0.00441353461116,0.00451548609185,0.00772071949106,0.0137878672572
kurtosis,0.00364357559649,0.00446445406626,0.00451328770732,0.00466407052316,0.0760969722939
independent and identically distributed random variables,0.00409369224084,0.00442739606332,0.00451294961043,0.00459734532165,0.00898250547461
heavy-tailed distribution,0.00364147153351,0.00436087937806,0.00451001410846,0.0129507340419,0.035118891973
confounding,0.00412070571318,0.00444952969465,0.00450083402913,0.00851870532463,0.0544497634375
stable distribution,0.00124662103025,0.00435903823117,0.00449682693271,0.0109402549392,0.145944976961
estimation theory,0.00302130794385,0.00437003199498,0.00449201749108,0.00457035264373,0.013293754953
gamma distribution,0.0035391894811,0.00433018311871,0.00449104679054,0.00873763483242,0.0738954260114
power law,0.00360561749903,0.00436795991898,0.00448762216222,0.00868453516274,0.026613223165
local asymptotic normality,0.00403354246022,0.00435828772462,0.00448218430098,0.0088182884102,0.024287687814
prior probability,0.0039927120943,0.00435499256131,0.00446589344925,0.00838947049069,0.0133323895079
data generating process,0.00394354725604,0.00441844456529,0.00446577391153,0.00458880977677,0.0302301489749
smoothing spline,0.00421152016416,0.00434828386417,0.00446362297787,0.017516667565,0.0876665630952
sum of squares,0.00405065940458,0.00434334113838,0.00445933127329,0.00652670039861,0.0179795968786
binomial distribution,0.00361296640186,0.00429781171989,0.00445929931443,0.00871677686407,0.0391019590527
markov random field,0.00408350756349,0.00432684399251,0.00444811083087,0.0130119238456,0.0377485703858
estimating equations,0.00418217432032,0.00437073233172,0.00444175755399,0.0107156579023,0.0265199053959
jump process,0.0037321058918,0.00429173407621,0.00443738574537,0.00843082730747,0.0377446095402
data collection,0.00412070571318,0.00432779698522,0.00443125165099,0.00450749429925,0.00890552516266
overfitting,0.00409548484669,0.00430779336285,0.00442744731344,0.00451114599531,0.0179197696652
stationary sequence,0.00339998787127,0.00428350885933,0.00441998423265,0.0087583972428,0.0348137754232
poisson distribution,0.00377733050102,0.00431852709386,0.0044131204698,0.00979935336741,0.0525432574771
odds,0.00399247426422,0.00429219802996,0.00441107196155,0.00887481343907,0.106586848784
probability and statistics,0.0038938319485,0.00435083703405,0.0044097458527,0.00447905423545,0.00887960508605
false positive,0.00401765202985,0.0042963330955,0.00438504793818,0.00883087871907,0.0449555821888
point estimation,0.00413308040142,0.00427984045406,0.00438504793818,0.00847026353871,0.0358360212305
gradient descent,0.00416784462909,0.00427984045406,0.00438074042547,0.00882214392311,0.0389673240565
standard error,0.00406232898876,0.00430268017044,0.00437913450713,0.00866219613569,0.0386865981604
randomization,0.00367155048117,0.00425041950556,0.00437776009034,0.016908059484,0.144197010898
stopping time,0.00374624648604,0.00413330346988,0.00436225596953,0.0126408854558,0.0425858475426
decision theory,0.0039395704533,0.0042963330955,0.00435507202454,0.00454133783415,0.0398178013672
brownian bridge,0.00406499664978,0.00421201904136,0.0043510691956,0.00857311791601,0.102192394409
random sequence,0.00263032900659,0.00425938018928,0.00434333710723,0.00452424715821,0.0270773808847
pattern recognition,0.0040772640218,0.0042623723507,0.00432788306831,0.00442067308892,0.0340254132749
cumulant,0.00317425212295,0.00416447071524,0.00432415778606,0.0122552155367,0.126276094435
frequency domain,0.00403948709523,0.00427164152599,0.00432131177629,0.00849446429168,0.0375456910928
conditional variance,0.00377292195696,0.00423915756001,0.00432131177629,0.008592666191,0.0265715615877
kernel methods,0.0040036671983,0.00422382294892,0.0043173865968,0.00844412618942,0.0349985266724
marginal likelihood,0.0039463613143,0.00422497289645,0.00431682013333,0.00853246479478,0.0427876785007
time series,0.00188850434362,0.00214262061058,0.00431237723499,0.0107783635559,0.0546500516229
ordinary least squares,0.00341441385991,0.00418179156219,0.00427899343275,0.00830024222198,0.0211646886522
random sampling,0.00387632828299,0.0042127502169,0.00427040271254,0.00433825419556,0.0206456615072
probability mass function,0.00344631152405,0.00412559032977,0.00426479864252,0.00434284252617,0.0130156152618
bayesian statistics,0.00405785663738,0.00419250573589,0.00426272332059,0.00434500741427,0.0146109846311
risk function,0.00329210397508,0.00414480263276,0.00424963227133,0.00835300568819,0.0215627935584
skewness,0.0033956533442,0.00413000632744,0.00424123760834,0.00867228474165,0.0478258150408
adaptive estimator,0.00386754545667,0.00416042753979,0.00423861559445,0.0082726647992,0.0192681671132
method of moments,0.00267995019761,0.00411251474663,0.00420121604508,0.00821714355894,0.0210887813287
linear model,0.00190183178109,0.0021312356146,0.00420117010894,0.00651410370212,0.035607527343
stationary distribution,0.00364081594391,0.00406955400379,0.00419710123995,0.00464273062404,0.0168378796306
autocovariance,0.00371230438528,0.00411920881223,0.00419625018038,0.0109200038073,0.0363187697712
gaussian measure,0.00115786013672,0.00407729815983,0.00419299448727,0.00810064341396,0.0308290673812
hyperparameter,0.00383224973514,0.0040830448655,0.00419139550789,0.00850758321711,0.0331852518772
survival analysis,0.00385447007458,0.00408292648125,0.00418410800728,0.00432965568772,0.0246494832441
missing data,0.0037343406294,0.00399803592827,0.00417536737024,0.0120122516934,0.0773650860422
absolute deviation,0.00391346152145,0.00408118130094,0.0041685217568,0.00423861559445,0.0211095584531
anova,0.00355129056949,0.00403865578201,0.00416661319292,0.0122215275649,0.0756455129349
hellinger distance,0.00383214770111,0.00407096802764,0.00415461805561,0.00429108581125,0.0254252673822
sampling distribution,0.00384507989003,0.00403278922363,0.00414291130157,0.00824083128328,0.0247836337466
random function,0.00363454123634,0.00402856533469,0.00414206819236,0.00820974059532,0.024177148472
wiener process,0.00347348350056,0.00404786567904,0.00413518055348,0.0061579765536,0.0245140099925
quantile function,0.00375441772955,0.00402877902517,0.0041320971266,0.00817149326452,0.0375217628613
clinical trial,0.00373074408231,0.00402706155488,0.00412172313893,0.0119214711752,0.0371683159211
statistical physics,0.00378783017538,0.00401936898266,0.00409365693079,0.00423794493943,0.0118320880736
total variation distance,0.003500191952,0.00395462120434,0.00408908317025,0.00832228201723,0.0361027588584
additive model,0.00364804000728,0.00389617823999,0.00408742944135,0.0154438285089,0.0682430068558
high-dimensional statistics,0.00366573069657,0.00400184353981,0.00408375261811,0.00418054346704,0.0123840301069
autoregressive model,0.00352578904853,0.00396544627899,0.00407417105606,0.00806439736743,0.0268588981697
semiparametric model,0.00371166519633,0.004001834667,0.00405827984502,0.00791263182491,0.028630766436
autocorrelation,0.00365657721659,0.0038277064273,0.00405628403784,0.0113637295729,0.0540005012622
m-estimator,0.00292647561283,0.00395081344273,0.00405026535952,0.0118813157711,0.075769507095
alternative hypothesis,0.00363612173655,0.00397465393758,0.00404291451918,0.00784425202117,0.0198636737103
location parameter,0.00365120949768,0.00397007712175,0.00402806266881,0.00413268767319,0.0328645113078
parametric statistics,0.0038039943929,0.00393856333195,0.00402317368788,0.00410229195225,0.012176529835
extreme value theory,0.00345904779808,0.00384847608648,0.00402316985108,0.00804636267812,0.0234965357082
functional data analysis,0.00380312255631,0.0039246163069,0.00402201635571,0.00799237377312,0.0281816291114
filtration,0.00329176870331,0.00394231877383,0.00402150252041,0.00413457365069,0.0536293518834
actuarial science,0.00369263298096,0.00390619353674,0.00401761325298,0.00409483995446,0.0114863007472
signal-to-noise ratio,0.00344842996392,0.00394629875687,0.00400038226754,0.00409971435047,0.0314035697002
normalizing constant,0.00342120560761,0.00389820062021,0.00399815837079,0.00804993264805,0.0644151522546
exponential distribution,0.00355625319739,0.00386018807573,0.00399224975662,0.00733103791845,0.0236392340818
multivariate analysis,0.00353309807845,0.00389486027404,0.00398641428636,0.00784981482424,0.0171735400269
empirical measure,0.00347993875109,0.00386844336357,0.00397269711321,0.00754433042022,0.0237083546493
statistical theory,0.00355625319739,0.00391797956542,0.00396104505378,0.00403596979138,0.0118426347956
random measure,0.00300198870781,0.00378254265646,0.00396019924485,0.00788527912211,0.083015533737
standard deviation,0.00232938783665,0.00380245870183,0.00393745033048,0.00748197968415,0.0663477055566
null distribution,0.00350738583623,0.00376154423015,0.00392855527569,0.0106662966526,0.0270898488543
bioinformatics,0.00367125480732,0.00384607995332,0.00390181670343,0.00398263905194,0.00805260276781
covariance,0.000380820964362,0.00138995896361,0.00389163665567,0.00821419748707,0.0455948860414
explanatory variable,0.0035870057204,0.00382310890727,0.00388948140119,0.00759459274558,0.0257691838186
correlation function,0.00335675583649,0.00374203889802,0.00388832420942,0.00798369662573,0.0770882881054
mathematical statistics,0.00320352408424,0.00378433298337,0.00388710827293,0.00396008757845,0.0156089917406
efficient estimator,0.00352245612746,0.00379603110834,0.00387644070298,0.00734081235964,0.0293078845018
forecasting,0.00335924671562,0.00373142686749,0.00387387693661,0.00842133155574,0.0878756272975
logistic regression,0.00332032362394,0.00377689865561,0.00387071760585,0.0104224447652,0.035235076069
operations research,0.00356548810444,0.00380228522712,0.00386834809786,0.00396400457902,0.0115271580903
covariance matrix,0.000537334057097,0.00194586433006,0.00386337797844,0.00781788614202,0.0449749134143
randomness,0.00359687821321,0.00379535067996,0.00385885556338,0.00400675162563,0.0151814027198
multivariate normal distribution,0.00353844517364,0.00378071094735,0.00385127431473,0.00751433704576,0.011599400155
conditional probability,0.00334075137848,0.0037823449515,0.00384870188047,0.00402524783829,0.0261013946228
empirical distribution function,0.00296725753723,0.00372593133937,0.0038461226729,0.00753753697981,0.0268179985011
parametric family,0.00343309741891,0.00373746163241,0.00383995813163,0.00395421707076,0.0225971023193
law of large numbers,0.00345427070696,0.0037392447725,0.00383620083405,0.00680056380124,0.0151520666759
scale parameter,0.0032661059381,0.00371843197537,0.00381686105707,0.00725666035081,0.0260788401411
histogram,0.00283541890292,0.00369123965183,0.00381262577482,0.0110030953631,0.0816007184272
population,0.00126286382574,0.00196240938519,0.00380644534847,0.00781167991243,0.0534002154249
coupling,0.0033105308845,0.00369370583571,0.00379464193377,0.00755210333646,0.0395042287467
characteristic function,0.00316844904213,0.00361803708964,0.00375653642373,0.0105864249916,0.0498060790755
expected value,0.00321147873463,0.00360778968288,0.00372218218219,0.00384602040815,0.0149032685029
correlation,0.00113273823201,0.00188267992417,0.00369812062793,0.00751978182963,0.0785583428187
probability theory,0.0032798808712,0.00360622611241,0.00367729796432,0.00670159442871,0.0334373695895
posterior probability,0.00323952727776,0.00359981986091,0.00367378876216,0.00376534568975,0.0179990993045
formation matrix,0.00296452997736,0.00357028427766,0.00366646357674,0.00735109415596,0.0478532516346
conditional expectation,0.00315681493465,0.0035887048812,0.00366002867145,0.00689072738915,0.0255572277586
sample space,0.00329835298937,0.00356897075394,0.00365361037657,0.00710365744685,0.0145140478943
monte carlo method,0.00332562856752,0.0035613036415,0.00363502789874,0.00653350030882,0.0182551626847
sufficient statistic,0.00319499902202,0.00352456801187,0.00362658562641,0.00777265576219,0.0349681667773
mean squared error,0.00289635523591,0.00352902125921,0.00359283948618,0.00372021146687,0.0179466542694
indicator function,0.00136128696088,0.00347727038256,0.00358582906767,0.0036590101593,0.0220528487662
fisher information,0.00282479958218,0.00340445498777,0.00350230354539,0.0102528750792,0.0510668248165
discrete time,0.00298686501516,0.00340867419669,0.00349881543402,0.00696352935308,0.0365536708274
markov process,0.00307578387262,0.00338829402919,0.00349439527204,0.0102259898499,0.0473342006656
generalized linear model,0.00309976652327,0.00339295802618,0.00347235266797,0.00696013888336,0.0219493254081
information theory,0.00297062915742,0.00339825278323,0.0034696020237,0.00356717339936,0.0419630606961
